player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
1457962,Mubarak,Suleiman,Mubarak Suleiman,2025,62,mubarak-suleiman,,,Nigeria,2007-04-13 00:00:00,Central Midfield,Midfield,right,175.0,,IFM-M,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mubarak-suleiman/profil/spieler/1457962,TS1,"SK Slavia Praha, a.s.",,
1458009,Oscar,Avilez,Oscar Avilez,2025,2440,oscar-avilez,Honduras,Choluteca,United States,2010-03-04 00:00:00,Left Winger,Attack,,173.0,2028-12-31 00:00:00,Shot Sports,https://img.a.transfermarkt.technology/portrait/header/1458009-1771686845.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/oscar-avilez/profil/spieler/1458009,MLS1,D.C. United,,
1458907,Christ,Sadia,Christ Sadia,2025,7160,christ-sadia,,,Cote d'Ivoire,2007-04-11 00:00:00,Right Winger,Attack,left,185.0,2028-06-30 00:00:00,Tamegnon Consulting,https://img.a.transfermarkt.technology/portrait/header/1458907-1761574906.jpg?lm=1,,,,https://www.transfermarkt.co.uk/christ-sadia/profil/spieler/1458907,TR1,Eyüp Spor Kulübü,,
1458978,Bachir,Gueye,Bachir Gueye,2025,589,bachir-gueye,Senegal,Dakar,Senegal,2003-03-08 00:00:00,Centre-Forward,Attack,right,184.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1458978-1758810169.jpg?lm=1,,,,https://www.transfermarkt.co.uk/bachir-gueye/profil/spieler/1458978,TR1,Antalyaspor,,
1459287,Michał,Kaczorowski,Michał Kaczorowski,2025,4000,michal-kaczorowski,,,Poland,2007-05-31 00:00:00,Goalkeeper,Goalkeeper,,190.0,,Mariusz Kulesza,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/michal-kaczorowski/profil/spieler/1459287,PL1,Klub Sportowy Lechia Gdańsk,,
1459871,,Victor Hugo,Victor Hugo,2024,8718,victor-hugo,Brazil,Cachoeiro de Itapemirim,Brazil,2008-12-12 00:00:00,Left-Back,Defender,left,,2027-01-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/victor-hugo/profil/spieler/1459871,BRA1,Sport Club do Recife,,
1460229,Oskar,Jarde,Oskar Jarde,2024,1092,oskar-jarde,,,Sweden,2007-10-09 00:00:00,Central Midfield,Midfield,,,2026-11-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/oskar-jarde/profil/spieler/1460229,SE1,Idrottsföreningen  Brommapojkarna,,
1460433,Eren,Yağmur,Eren Yağmur,2025,2293,eren-yagmur,Belgium,Liège,Türkiye,2007-03-09 00:00:00,Centre-Forward,Attack,left,193.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1460433-1758023777.png?lm=1,,,,https://www.transfermarkt.co.uk/eren-yagmur/profil/spieler/1460433,TR1,Konyaspor,,
1462386,Yoimar Estiven,Moreno,Yoimar Estiven Moreno,2024,10503,yoimar-estiven-moreno,,,Colombia,2007-10-27 00:00:00,Left Winger,Attack,,174.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/yoimar-estiven-moreno/profil/spieler/1462386,COL1,Deportes Tolima,,
1462534,Abdoul Fatha,Tinde Teribe,Abdoul Fatha Tinde Teribe,2024,272,abdoul-fatha-tinde-teribe,,,Burkina Faso,2007-06-04 00:00:00,Centre-Back,Defender,right,198.0,,,https://img.a.transfermarkt.technology/portrait/header/1462534-1758391443.jpg?lm=1,,,,https://www.transfermarkt.co.uk/abdoul-fatha-tinde-teribe/profil/spieler/1462534,SE1,Allmänna Idrottsklubben,,
1462984,Viktor,Alestig,Viktor Alestig,2024,1109,viktor-alestig,,,Sweden,2007-09-19 00:00:00,Goalkeeper,Goalkeeper,,184.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/viktor-alestig/profil/spieler/1462984,SE1,BK Häcken,,
1463355,Marcelo,Timorán,Marcelo Timorán,2025,12834,marcelo-timoran,Bolivia,Oruro,Bolivia,2006-07-08 00:00:00,Left-Back,Defender,left,175.0,2026-06-30 00:00:00,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2.0,0.0,5233.0,https://www.transfermarkt.co.uk/marcelo-timoran/profil/spieler/1463355,,,,
1464075,Israel,Monga,Israel Monga,2025,875,israel-monga,,,Australia,2008-07-15 00:00:00,Centre-Back,Defender,,184.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/israel-monga/profil/spieler/1464075,AUS1,Adelaide United Football Club,,
1464866,Baba,Yatera,Baba Yatera,2025,999,baba-yatera,Saudi Arabia,Riad,Mauritania,2006-06-10 00:00:00,,Missing,,,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/baba-yatera/profil/spieler/1464866,KR1,NK Istra 1961,,
1464878,Kadir,Barría,Kadir Barría,2025,537,kadir-barria,Panama,Ciudad de Panamá,Panama,2007-07-18 00:00:00,Centre-Forward,Attack,right,183.0,2029-12-31 00:00:00,AIS Football,https://img.a.transfermarkt.technology/portrait/header/1464878-1763605872.jpg?lm=1,4.0,1.0,,https://www.transfermarkt.co.uk/kadir-barria/profil/spieler/1464878,BRA1,S. A. F. Botafogo,,
1465398,Sota,Ito,Sota Ito,2025,3958,sota-ito,Japan,"Kyoto, Kyoto",Japan,2007-09-24 00:00:00,Left Winger,Attack,,186.0,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1465398-1772733509.JPG?lm=1,,,,https://www.transfermarkt.co.uk/sota-ito/profil/spieler/1465398,JAP1,Rakuten Vissel Kobe,,
1466675,Darlinson,Murillo,Darlinson Murillo,2024,7136,darlinson-murillo,,,Colombia,2006-01-09 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/darlinson-murillo/profil/spieler/1466675,COL1,Envigado FC,,
1466741,Omar Alfredo,Cassiani Valdes,Omar Alfredo Cassiani Valdes,2024,11854,omar-alfredo-cassiani-valdes,,,Colombia,2006-04-28 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/omar-alfredo-cassiani-valdes/profil/spieler/1466741,COL1,Junior FC,,
1467255,Aruto,Higuchi,Aruto Higuchi,2025,3828,aruto-higuchi,Japan,"Kawaguchi, Saitama",Japan,2005-03-10 00:00:00,Central Midfield,Midfield,right,174.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1467255-1774737410.JPG?lm=1,,,,https://www.transfermarkt.co.uk/aruto-higuchi/profil/spieler/1467255,JAP1,Yokohama Marinos,,
1468226,Algot,Hjelm,Algot Hjelm,2024,2844,algot-hjelm,,,Sweden,2008-10-14 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/algot-hjelm/profil/spieler/1468226,SE1,IFK Norrköping,,
1469126,Andrés,Calderón,Andrés Calderón,2025,9811,andres-calderon,,,Colombia,2008-10-28 00:00:00,Centre-Forward,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/andres-calderon/profil/spieler/1469126,COL1,Deportivo Pereira,,
1469635,Xavy,Ríos,Xavy Ríos,2024,8172,xavy-rios,,,Colombia,2006-01-29 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/xavy-rios/profil/spieler/1469635,COL1,Atlético Nacional,,
1470255,Gabriel,Rajković,Gabriel Rajković,2025,76,gabriel-rajkovic,,,Norway,2011-02-23 00:00:00,Left Winger,Attack,both,187.0,2028-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2.0,1.0,,https://www.transfermarkt.co.uk/gabriel-rajkovic/profil/spieler/1470255,NO1,Vålerengens Idrettsforening,,
1470544,,João Scatolin,João Scatolin,2024,10492,joao-scatolin,Brazil,Barão,Brazil,2008-05-18 00:00:00,,Missing,both,,,AIS Football,https://img.a.transfermarkt.technology/portrait/header/1470544-1769187444.png?lm=1,,,,https://www.transfermarkt.co.uk/joao-scatolin/profil/spieler/1470544,BRA1,Esporte Clube Juventude,,
1471677,,Alisson,Alisson,2024,6600,alisson,Brazil,Porto Alegre,Brazil,2008-07-31 00:00:00,Left-Back,Defender,left,173.0,2030-12-31 00:00:00,AGN Football,https://img.a.transfermarkt.technology/portrait/header/1471677-1772291067.png?lm=1,,,,https://www.transfermarkt.co.uk/alisson/profil/spieler/1471677,BRA1,Sport Club Internacional,,
1472451,Odai,Abdulghani,Odai Abdulghani,2025,91427,odai-abdulghani,,,Saudi Arabia,2005-03-29 00:00:00,Right-Back,Defender,right,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/odai-abdulghani/profil/spieler/1472451,SA1,Al-Kholood Club,,
1473172,Filip Strømland,Lien,Filip Strømland Lien,2025,267,filip-stromland-lien,Norway,Flekkefjord,Norway,2009-07-09 00:00:00,Central Midfield,Midfield,,,,Tempo Sports Group,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/filip-stromland-lien/profil/spieler/1473172,NO1,Idrettsklubben Start,,
1473190,Philip,Isaksson,Philip Isaksson,2024,1092,philip-isaksson,,,Sweden,2006-02-24 00:00:00,Goalkeeper,Goalkeeper,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/philip-isaksson/profil/spieler/1473190,SE1,Idrottsföreningen  Brommapojkarna,,
1474819,Jakub,Kokosiński,Jakub Kokosiński,2025,6456,jakub-kokosinski,,,Poland,2007-06-12 00:00:00,Centre-Forward,Attack,,,2026-06-30 00:00:00,11-Football Players,https://img.a.transfermarkt.technology/portrait/header/1474819-1765032112.png?lm=1,,,,https://www.transfermarkt.co.uk/jakub-kokosinski/profil/spieler/1474819,PL1,GKS GieKSa Katowice Spółka Akcyjna,,
1474871,Muhammet,Akmelek,Muhammet Akmelek,2025,2832,muhammet-akmelek,Türkiye,Gaziantep,Türkiye,2009-06-06 00:00:00,Centre-Forward,Attack,right,185.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1474871-1770824947.png?lm=1,,,,https://www.transfermarkt.co.uk/muhammet-akmelek/profil/spieler/1474871,TR1,Gaziantep Futbol Kulübü A.Ş.,,
1474898,Abdulaziz,Al-Suwailem,Abdulaziz Al-Suwailem,2025,27221,abdulaziz-al-suwailem,,,Saudi Arabia,2006-04-24 00:00:00,Centre-Back,Defender,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/abdulaziz-al-suwailem/profil/spieler/1474898,SA1,Al-Fateh Club,,
1475114,Előd,Tóth-Pál,Előd Tóth-Pál,2025,37255,elod-toth-pal,Romania,Reghin,Romania,2007-04-12 00:00:00,Centre-Forward,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/elod-toth-pal/profil/spieler/1475114,RO1,Asociația Futball Klub Csíkszereda Miercurea Ciuc,,
1475202,Samuel,Atehortua,Samuel Atehortua,2024,9811,samuel-atehortua,Colombia,Pereira,Colombia,2007-03-05 00:00:00,Goalkeeper,Goalkeeper,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/samuel-atehortua/profil/spieler/1475202,COL1,Deportivo Pereira,,
1475203,Santiago,Alzate,Santiago Alzate,2024,9811,santiago-alzate,,Pereira,Colombia,2007-06-04 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/santiago-alzate/profil/spieler/1475203,COL1,Deportivo Pereira,,
1475204,Carlos,Vega,Carlos Vega,2024,9811,carlos-vega,,Pereira,Colombia,2007-01-07 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/carlos-vega/profil/spieler/1475204,COL1,Deportivo Pereira,,
1475205,Jared,Rodríguez,Jared Rodríguez,2024,9811,jared-rodriguez,Guatemala,Nueva Guatemala de la Asunción,Guatemala,2007-09-17 00:00:00,Centre-Back,Defender,right,178.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,4.0,0.0,,https://www.transfermarkt.co.uk/jared-rodriguez/profil/spieler/1475205,COL1,Deportivo Pereira,,
1475206,Julián,Ortiz,Julián Ortiz,2024,9811,julian-ortiz,,,Colombia,2006-01-01 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/julian-ortiz/profil/spieler/1475206,COL1,Deportivo Pereira,,
1475207,Miguel,Aguirre,Miguel Aguirre,2025,9811,miguel-aguirre,Colombia,Pereira,Colombia,2005-01-05 00:00:00,Central Midfield,Midfield,right,178.0,,,https://img.a.transfermarkt.technology/portrait/header/1475207-1774397924.jpg?lm=1,,,,https://www.transfermarkt.co.uk/miguel-aguirre/profil/spieler/1475207,COL1,Deportivo Pereira,,
1475208,Ronaldinho,Mosquera,Ronaldinho Mosquera,2024,9811,ronaldinho-mosquera,,Pereira,Colombia,2005-03-15 00:00:00,Attacking Midfield,Midfield,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ronaldinho-mosquera/profil/spieler/1475208,COL1,Deportivo Pereira,,
1475209,Sebastián,Ruiz,Sebastián Ruiz,2024,9811,sebastian-ruiz,,,Colombia,2006-03-07 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/sebastian-ruiz/profil/spieler/1475209,COL1,Deportivo Pereira,,
1475210,Jhon Alexander,Montoya,Jhon Alexander Montoya,2024,9811,jhon-alexander-montoya,Colombia,Pereira,Colombia,2006-02-20 00:00:00,,Missing,,,,AIM fútbol,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jhon-alexander-montoya/profil/spieler/1475210,COL1,Deportivo Pereira,,
1475211,Matías,López,Matías López,2024,9811,matias-lopez,,,Colombia,2007-09-01 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/matias-lopez/profil/spieler/1475211,COL1,Deportivo Pereira,,
1475212,Josseph,Mosquera,Josseph Mosquera,2024,9811,josseph-mosquera,,,Colombia,2009-06-08 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/josseph-mosquera/profil/spieler/1475212,COL1,Deportivo Pereira,,
1475213,Jacobo,López,Jacobo López,2024,9811,jacobo-lopez,,,Colombia,2007-01-06 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jacobo-lopez/profil/spieler/1475213,COL1,Deportivo Pereira,,
1475525,Anders,Aarseth,Anders Aarseth,2024,23184,anders-aarseth,,,Norway,2009-05-20 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/anders-aarseth/profil/spieler/1475525,NO1,KFUM-Kameratene Oslo,,
1475539,Lowe,Bengtsson,Lowe Bengtsson,2024,2719,lowe-bengtsson,,,Sweden,2006-03-13 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/lowe-bengtsson/profil/spieler/1475539,SE1,Mjällby Almänna Idrottsförening,,
1475760,Mohammed,Al-Otaibi,Mohammed Al-Otaibi,2024,9840,mohammed-al-otaibi,,,Saudi Arabia,2008-07-17 00:00:00,Goalkeeper,Goalkeeper,,176.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/mohammed-al-otaibi/profil/spieler/1475760,SA1,Al-Shabab Club,,
1476385,Sil,Blokhuis,Sil Blokhuis,2025,1304,sil-blokhuis,Netherlands,Denekamp,Netherlands,2008-03-18 00:00:00,Right Winger,Attack,left,,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1476385-1764163355.png?lm=1,,,,https://www.transfermarkt.co.uk/sil-blokhuis/profil/spieler/1476385,NL1,Heracles Almelo,,
1476523,Marco,Vicente,Marco Vicente,2024,1418,marco-vicente,,,Argentina,2007-02-14 00:00:00,Centre-Back,Defender,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/marco-vicente/profil/spieler/1476523,ARG1,Club Atlético Rosario Central,,
1477176,Abdoul Rahim,Sawadogo,Abdoul Rahim Sawadogo,2025,59358,abdoul-rahim-sawadogo,,,Cote d'Ivoire,2006-11-12 00:00:00,Centre-Back,Defender,,,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/abdoul-rahim-sawadogo/profil/spieler/1477176,SER1,Železničar Pančevo,,
1477218,Fadjidou,Ahmed,Fadjidou Ahmed,2025,26115,fadjidou-ahmed,,,Comoros,2000-12-31 00:00:00,Goalkeeper,Goalkeeper,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,16430.0,https://www.transfermarkt.co.uk/fadjidou-ahmed/profil/spieler/1477218,,,,
1478422,Tamime,Tarek,Tamime Tarek,2025,104518,tamime-tarek,,,Comoros,1998-03-29 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2.0,0.0,16430.0,https://www.transfermarkt.co.uk/tamime-tarek/profil/spieler/1478422,,,,
1480905,Joo-young,Eom,Joo-young Eom,2025,1062,joo-young-eom,,,"Korea, South",2007-07-17 00:00:00,Centre-Back,Defender,,188.0,,BP Sports Management,https://img.a.transfermarkt.technology/portrait/header/1480905-1774193906.JPG?lm=1,,,,https://www.transfermarkt.co.uk/joo-young-eom/profil/spieler/1480905,JAP1,S-Pulse,,
1481364,Luis David,Narváez,Luis David Narváez,2025,14680,luis-david-narvaez,,,Colombia,2006-05-23 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/1481364-1774901134.jpg?lm=1,,,,https://www.transfermarkt.co.uk/luis-david-narvaez/profil/spieler/1481364,COL1,Unión Magdalena,,
1481366,Juan David,Asprilla,Juan David Asprilla,2024,10090,juan-david-asprilla,,,Colombia,2006-09-20 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/juan-david-asprilla/profil/spieler/1481366,COL1,Asociación Deportivo Pasto,,
1483626,Marko,Vuckovic,Marko Vuckovic,2025,23184,marko-vuckovic,,,Norway,2010-04-06 00:00:00,,Missing,,,2028-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,5.0,0.0,,https://www.transfermarkt.co.uk/marko-vuckovic/profil/spieler/1483626,NO1,KFUM-Kameratene Oslo,,
1483904,Hamis,M'sa,Hamis M'sa,2025,135934,hamis-msa,,,Comoros,2004-12-29 00:00:00,Central Midfield,Midfield,right,188.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1.0,0.0,16430.0,https://www.transfermarkt.co.uk/hamis-msa/profil/spieler/1483904,,,,
1484878,Emmett,Shaw,Emmett Shaw,2025,7831,emmett-shaw,,,Australia,2009-04-03 00:00:00,Right Winger,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/emmett-shaw/profil/spieler/1484878,AUS1,Brisbane Roar FC,,
1485898,Fawaz,Al-Hamad,Fawaz Al-Hamad,2025,27221,fawaz-al-hamad,,,Saudi Arabia,2004-03-19 00:00:00,Centre-Back,Defender,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/fawaz-al-hamad/profil/spieler/1485898,SA1,Al-Fateh Club,,
1486200,Abdoulie,Mboge,Abdoulie Mboge,2025,6070,abdoulie-mboge,The Gambia,Banjul,The Gambia,2007-01-10 00:00:00,Defensive Midfield,Midfield,,,,2A Sport,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/abdoulie-mboge/profil/spieler/1486200,SA1,Al-Khaleej Club (Saihat),,
1487646,Sota,Matsunaga,Sota Matsunaga,2025,828,sota-matsunaga,Japan,"---, Hyogo",Japan,2003-10-05 00:00:00,Attacking Midfield,Midfield,,180.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1487646-1774735474.JPG?lm=1,,,,https://www.transfermarkt.co.uk/sota-matsunaga/profil/spieler/1487646,JAP1,Urawa Red Diamonds,,
1488557,,Gabriel Werneck,Gabriel Werneck,2024,614,gabriel-werneck,Brazil,Juiz de Fora,Brazil,2009-02-14 00:00:00,Goalkeeper,Goalkeeper,right,185.0,,Talents Sports,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gabriel-werneck/profil/spieler/1488557,BRA1,Clube de Regatas do Flamengo,,
1488788,,Gui Amorim,Gui Amorim,2024,199,gui-amorim,,,Brazil,2008-01-15 00:00:00,Attacking Midfield,Midfield,right,178.0,2027-07-31 00:00:00,Promanager,https://img.a.transfermarkt.technology/portrait/header/1488788-1772735974.png?lm=1,,,,https://www.transfermarkt.co.uk/gui-amorim/profil/spieler/1488788,BRA1,Sport Club Corinthians Paulista,,
1489163,Geovanni,Vianney Ndjee,Geovanni Vianney Ndjee,2025,190,geovanni-vianney-ndjee,,,Cameroon,2007-09-25 00:00:00,Centre-Forward,Attack,right,188.0,,Roc Nation Sports,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/geovanni-vianney-ndjee/profil/spieler/1489163,DK1,Football Club København,,
1489506,Ousmane,Diabate,Ousmane Diabate,2025,820,ousmane-diabate,,,Guinea,2007-09-24 00:00:00,Defensive Midfield,Midfield,right,186.0,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1489506-1776792881.jpeg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/ousmane-diabate/profil/spieler/1489506,TR1,Gençlerbirliği Spor Kulübü,,
1490070,Bailey,Ferguson,Bailey Ferguson,2025,118373,bailey-ferguson,Australia,"Carbrook, Queensland",Australia,2007-10-28 00:00:00,Right Winger,Attack,,,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/bailey-ferguson/profil/spieler/1490070,AUS1,Auckland Football Club,,
